Date,Crop,Market,Price,Unit
2025-10-30,Coffee,Nakawa,8482,kg
2025-10-31,Coffee,Nakawa,8417,kg
2025-11-01,Coffee,Nakawa,8302,kg
2025-11-02,Coffee,Nakawa,8287,kg
2025-11-03,Coffee,Nakawa,8586,kg
2025-11-04,Coffee,Nakawa,8123,kg
2025-11-05,Coffee,Nakawa,8378,kg
2025-11-06,Coffee,Nakawa,8290,kg
2025-11-07,Coffee,Nakawa,8530,kg
2025-11-08,Coffee,Nakawa,8511,kg
2025-11-09,Coffee,Nakawa,8521,kg
2025-11-10,Coffee,Nakawa,8821,kg
2025-11-11,Coffee,Nakawa,8172,kg
2025-11-12,Coffee,Nakawa,8224,kg
2025-11-13,Coffee,Nakawa,8465,kg
2025-11-14,Coffee,Nakawa,8597,kg
2025-11-15,Coffee,Nakawa,8949,kg
2025-11-16,Coffee,Nakawa,8341,kg
2025-11-17,Coffee,Nakawa,8661,kg
2025-11-18,Coffee,Nakawa,8567,kg
2025-11-19,Coffee,Nakawa,8593,kg
2025-11-20,Coffee,Nakawa,8479,kg
2025-11-21,Coffee,Nakawa,9101,kg
2025-11-22,Coffee,Nakawa,8655,kg
2025-11-23,Coffee,Nakawa,8703,kg
2025-11-24,Coffee,Nakawa,8402,kg
2025-11-25,Coffee,Nakawa,8893,kg
2025-11-26,Coffee,Nakawa,8493,kg
2025-11-27,Coffee,Nakawa,8749,kg
2025-11-28,Coffee,Nakawa,8913,kg
2025-11-29,Coffee,Nakawa,9101,kg
2025-11-30,Coffee,Nakawa,8741,kg
2025-12-01,Coffee,Nakawa,8889,kg
2025-12-02,Coffee,Nakawa,8799,kg
2025-12-03,Coffee,Nakawa,9073,kg
2025-12-04,Coffee,Nakawa,8696,kg
2025-12-05,Coffee,Nakawa,8444,kg
2025-12-06,Coffee,Nakawa,8732,kg
2025-12-07,Coffee,Nakawa,9053,kg
2025-12-08,Coffee,Nakawa,9303,kg
2025-12-09,Coffee,Nakawa,8659,kg
2025-12-10,Coffee,Nakawa,9026,kg
2025-12-11,Coffee,Nakawa,9131,kg
2025-12-12,Coffee,Nakawa,8958,kg
2025-12-13,Coffee,Nakawa,9217,kg
2025-12-14,Coffee,Nakawa,8851,kg
2025-12-15,Coffee,Nakawa,9057,kg
2025-12-16,Coffee,Nakawa,8573,kg
2025-12-17,Coffee,Nakawa,9436,kg
2025-12-18,Coffee,Nakawa,8746,kg
2025-12-19,Coffee,Nakawa,8850,kg
2025-12-20,Coffee,Nakawa,9226,kg
2025-12-21,Coffee,Nakawa,8924,kg
2025-12-22,Coffee,Nakawa,8871,kg
2025-12-23,Coffee,Nakawa,8762,kg
2025-12-24,Coffee,Nakawa,8910,kg
2025-12-25,Coffee,Nakawa,8931,kg
2025-12-26,Coffee,Nakawa,8850,kg
2025-12-27,Coffee,Nakawa,8714,kg
2025-12-28,Coffee,Nakawa,9045,kg
2025-12-29,Coffee,Nakawa,8749,kg
2025-12-30,Coffee,Nakawa,8911,kg
2025-12-31,Coffee,Nakawa,8505,kg
2026-01-01,Coffee,Nakawa,8793,kg
2026-01-02,Coffee,Nakawa,9224,kg
2026-01-03,Coffee,Nakawa,9197,kg
2026-01-04,Coffee,Nakawa,8699,kg
2026-01-05,Coffee,Nakawa,8772,kg
2026-01-06,Coffee,Nakawa,9179,kg
2026-01-07,Coffee,Nakawa,9056,kg
2026-01-08,Coffee,Nakawa,8997,kg
2026-01-09,Coffee,Nakawa,9242,kg
2026-01-10,Coffee,Nakawa,8960,kg
2026-01-11,Coffee,Nakawa,9202,kg
2026-01-12,Coffee,Nakawa,9412,kg
2026-01-13,Coffee,Nakawa,9127,kg
2026-01-14,Coffee,Nakawa,8792,kg
2026-01-15,Coffee,Nakawa,8643,kg
2026-01-16,Coffee,Nakawa,8947,kg
2026-01-17,Coffee,Nakawa,8811,kg
2026-01-18,Coffee,Nakawa,9116,kg
2026-01-19,Coffee,Nakawa,9180,kg
2026-01-20,Coffee,Nakawa,9100,kg
2026-01-21,Coffee,Nakawa,8770,kg
2026-01-22,Coffee,Nakawa,9252,kg
2026-01-23,Coffee,Nakawa,8910,kg
2026-01-24,Coffee,Nakawa,8607,kg
2026-01-25,Coffee,Nakawa,8685,kg
2026-01-26,Coffee,Nakawa,8836,kg
2024-01-28,Coffee,Kalerwe,8486,kg
2024-01-29,Coffee,Kalerwe,8452,kg
2024-01-30,Coffee,Kalerwe,8377,kg
2024-01-31,Coffee,Kalerwe,8604,kg
2024-02-01,Coffee,Kalerwe,8685,kg
2024-02-02,Coffee,Kalerwe,8658,kg
2024-02-03,Coffee,Kalerwe,8688,kg
2024-02-04,Coffee,Kalerwe,8623,kg
2024-02-05,Coffee,Kalerwe,8485,kg
2024-02-06,Coffee,Kalerwe,8826,kg
2024-02-07,Coffee,Kalerwe,8443,kg
2024-02-08,Coffee,Kalerwe,8425,kg
2024-02-09,Coffee,Kalerwe,8874,kg
2024-02-10,Coffee,Kalerwe,9057,kg
2024-02-11,Coffee,Kalerwe,9013,kg
2024-02-12,Coffee,Kalerwe,8433,kg
2024-02-13,Coffee,Kalerwe,8698,kg
2024-02-14,Coffee,Kalerwe,9009,kg
2024-02-15,Coffee,Kalerwe,8586,kg
2024-02-16,Coffee,Kalerwe,8781,kg
2024-02-17,Coffee,Kalerwe,8795,kg
2024-02-18,Coffee,Kalerwe,8782,kg
2024-02-19,Coffee,Kalerwe,8899,kg
2024-02-20,Coffee,Kalerwe,9153,kg
2024-02-21,Coffee,Kalerwe,9021,kg
2024-02-22,Coffee,Kalerwe,8958,kg
2024-02-23,Coffee,Kalerwe,9137,kg
2024-02-24,Coffee,Kalerwe,9155,kg
2024-02-25,Coffee,Kalerwe,8613,kg
2024-02-26,Coffee,Kalerwe,8904,kg
2024-02-27,Coffee,Kalerwe,9198,kg
2024-02-28,Coffee,Kalerwe,9320,kg
2024-02-29,Coffee,Kalerwe,9064,kg
2024-03-01,Coffee,Kalerwe,8946,kg
2024-03-02,Coffee,Kalerwe,9112,kg
2024-03-03,Coffee,Kalerwe,9131,kg
2024-03-04,Coffee,Kalerwe,9091,kg
2024-03-05,Coffee,Kalerwe,8710,kg
2024-03-06,Coffee,Kalerwe,8971,kg
2024-03-07,Coffee,Kalerwe,9156,kg
2024-03-08,Coffee,Kalerwe,9167,kg
2024-03-09,Coffee,Kalerwe,9085,kg
2024-03-10,Coffee,Kalerwe,9389,kg
2024-03-11,Coffee,Kalerwe,9184,kg
2024-03-12,Coffee,Kalerwe,9343,kg
2024-03-13,Coffee,Kalerwe,9464,kg
2024-03-14,Coffee,Kalerwe,9474,kg
2024-03-15,Coffee,Kalerwe,9112,kg
2024-03-16,Coffee,Kalerwe,9187,kg
2024-03-17,Coffee,Kalerwe,9040,kg
2024-03-18,Coffee,Kalerwe,9301,kg
2024-03-19,Coffee,Kalerwe,9400,kg
2024-03-20,Coffee,Kalerwe,9326,kg
2024-03-21,Coffee,Kalerwe,9561,kg
2024-03-22,Coffee,Kalerwe,9644,kg
2024-03-23,Coffee,Kalerwe,9520,kg
2024-03-24,Coffee,Kalerwe,9167,kg
2024-03-25,Coffee,Kalerwe,9387,kg
2024-03-26,Coffee,Kalerwe,9467,kg
2024-03-27,Coffee,Kalerwe,9160,kg
2024-03-28,Coffee,Kalerwe,9364,kg
2024-03-29,Coffee,Kalerwe,9546,kg
2024-03-30,Coffee,Kalerwe,9497,kg
2024-03-31,Coffee,Kalerwe,9250,kg
2024-04-01,Coffee,Kalerwe,9512,kg
2024-04-02,Coffee,Kalerwe,9551,kg
2024-04-03,Coffee,Kalerwe,9355,kg
2024-04-04,Coffee,Kalerwe,9435,kg
2024-04-05,Coffee,Kalerwe,9504,kg
2024-04-06,Coffee,Kalerwe,9355,kg
2024-04-07,Coffee,Kalerwe,9497,kg
2024-04-08,Coffee,Kalerwe,9416,kg
2024-04-09,Coffee,Kalerwe,9688,kg
2024-04-10,Coffee,Kalerwe,9342,kg
2024-04-11,Coffee,Kalerwe,9503,kg
2024-04-12,Coffee,Kalerwe,9581,kg
2024-04-13,Coffee,Kalerwe,9701,kg
2024-04-14,Coffee,Kalerwe,9819,kg
2024-04-15,Coffee,Kalerwe,9167,kg
2024-04-16,Coffee,Kalerwe,9098,kg
2024-04-17,Coffee,Kalerwe,9693,kg
2024-04-18,Coffee,Kalerwe,9352,kg
2024-04-19,Coffee,Kalerwe,9807,kg
2024-04-20,Coffee,Kalerwe,9258,kg
2024-04-21,Coffee,Kalerwe,9763,kg
2024-04-22,Coffee,Kalerwe,9488,kg
2024-04-23,Coffee,Kalerwe,9601,kg
2024-04-24,Coffee,Kalerwe,9347,kg
2024-04-25,Coffee,Kalerwe,9800,kg
2024-04-26,Coffee,Kalerwe,9381,kg
2024-04-27,Coffee,Kalerwe,9509,kg
2024-04-28,Coffee,Kalerwe,9723,kg
2024-04-29,Coffee,Kalerwe,9574,kg
2024-04-30,Coffee,Kalerwe,9759,kg
2024-05-01,Coffee,Kalerwe,9126,kg
2024-05-02,Coffee,Kalerwe,9839,kg
2024-05-03,Coffee,Kalerwe,9679,kg
2024-05-04,Coffee,Kalerwe,9296,kg
2024-05-05,Coffee,Kalerwe,9183,kg
2024-05-06,Coffee,Kalerwe,9407,kg
2024-05-07,Coffee,Kalerwe,9648,kg
2024-05-08,Coffee,Kalerwe,9193,kg
2024-05-09,Coffee,Kalerwe,9462,kg
2024-05-10,Coffee,Kalerwe,9352,kg
2024-05-11,Coffee,Kalerwe,9266,kg
2024-05-12,Coffee,Kalerwe,9474,kg
2024-05-13,Coffee,Kalerwe,9825,kg
2024-05-14,Coffee,Kalerwe,9037,kg
2024-05-15,Coffee,Kalerwe,9419,kg
2024-05-16,Coffee,Kalerwe,9400,kg
2024-05-17,Coffee,Kalerwe,9343,kg
2024-05-18,Coffee,Kalerwe,9465,kg
2024-05-19,Coffee,Kalerwe,9463,kg
2024-05-20,Coffee,Kalerwe,9248,kg
2024-05-21,Coffee,Kalerwe,9242,kg
2024-05-22,Coffee,Kalerwe,9052,kg
2024-05-23,Coffee,Kalerwe,9353,kg
2024-05-24,Coffee,Kalerwe,9417,kg
2024-05-25,Coffee,Kalerwe,9431,kg
2024-05-26,Coffee,Kalerwe,9274,kg
2024-05-27,Coffee,Kalerwe,9063,kg
2024-05-28,Coffee,Kalerwe,9151,kg
2024-05-29,Coffee,Kalerwe,9230,kg
2024-05-30,Coffee,Kalerwe,9558,kg
2024-05-31,Coffee,Kalerwe,8966,kg
2024-06-01,Coffee,Kalerwe,8745,kg
2024-06-02,Coffee,Kalerwe,9180,kg
2024-06-03,Coffee,Kalerwe,9185,kg
2024-06-04,Coffee,Kalerwe,9041,kg
2024-06-05,Coffee,Kalerwe,9344,kg
2024-06-06,Coffee,Kalerwe,9139,kg
2024-06-07,Coffee,Kalerwe,8975,kg
2024-06-08,Coffee,Kalerwe,9099,kg
2024-06-09,Coffee,Kalerwe,8996,kg
2024-06-10,Coffee,Kalerwe,9111,kg
2024-06-11,Coffee,Kalerwe,9192,kg
2024-06-12,Coffee,Kalerwe,9166,kg
2024-06-13,Coffee,Kalerwe,9025,kg
2024-06-14,Coffee,Kalerwe,8936,kg
2024-06-15,Coffee,Kalerwe,9067,kg
2024-06-16,Coffee,Kalerwe,9091,kg
2024-06-17,Coffee,Kalerwe,8608,kg
2024-06-18,Coffee,Kalerwe,8411,kg
2024-06-19,Coffee,Kalerwe,8992,kg
2024-06-20,Coffee,Kalerwe,8866,kg
2024-06-21,Coffee,Kalerwe,8663,kg
2024-06-22,Coffee,Kalerwe,8580,kg
2024-06-23,Coffee,Kalerwe,8423,kg
2024-06-24,Coffee,Kalerwe,8170,kg
2024-06-25,Coffee,Kalerwe,8365,kg
2024-06-26,Coffee,Kalerwe,9040,kg
2024-06-27,Coffee,Kalerwe,8864,kg
2024-06-28,Coffee,Kalerwe,8594,kg
2024-06-29,Coffee,Kalerwe,8475,kg
2024-06-30,Coffee,Kalerwe,8430,kg
2024-07-01,Coffee,Kalerwe,8707,kg
2024-07-02,Coffee,Kalerwe,8897,kg
2024-07-03,Coffee,Kalerwe,8471,kg
2024-07-04,Coffee,Kalerwe,8436,kg
2024-07-05,Coffee,Kalerwe,8706,kg
2024-07-06,Coffee,Kalerwe,8161,kg
2024-07-07,Coffee,Kalerwe,8185,kg
2024-07-08,Coffee,Kalerwe,8477,kg
2024-07-09,Coffee,Kalerwe,8672,kg
2024-07-10,Coffee,Kalerwe,8388,kg
2024-07-11,Coffee,Kalerwe,8398,kg
2024-07-12,Coffee,Kalerwe,8367,kg
2024-07-13,Coffee,Kalerwe,8416,kg
2024-07-14,Coffee,Kalerwe,8366,kg
2024-07-15,Coffee,Kalerwe,7950,kg
2024-07-16,Coffee,Kalerwe,8087,kg
2024-07-17,Coffee,Kalerwe,8279,kg
2024-07-18,Coffee,Kalerwe,8168,kg
2024-07-19,Coffee,Kalerwe,8574,kg
2024-07-20,Coffee,Kalerwe,8197,kg
2024-07-21,Coffee,Kalerwe,8274,kg
2024-07-22,Coffee,Kalerwe,8116,kg
2024-07-23,Coffee,Kalerwe,8065,kg
2024-07-24,Coffee,Kalerwe,8183,kg
2024-07-25,Coffee,Kalerwe,8262,kg
2024-07-26,Coffee,Kalerwe,8163,kg
2024-07-27,Coffee,Kalerwe,8020,kg
2024-07-28,Coffee,Kalerwe,8214,kg
2024-07-29,Coffee,Kalerwe,7891,kg
2024-07-30,Coffee,Kalerwe,7794,kg
2024-07-31,Coffee,Kalerwe,7586,kg
2024-08-01,Coffee,Kalerwe,7915,kg
2024-08-02,Coffee,Kalerwe,8271,kg
2024-08-03,Coffee,Kalerwe,7914,kg
2024-08-04,Coffee,Kalerwe,8260,kg
2024-08-05,Coffee,Kalerwe,7708,kg
2024-08-06,Coffee,Kalerwe,7837,kg
2024-08-07,Coffee,Kalerwe,8069,kg
2024-08-08,Coffee,Kalerwe,8096,kg
2024-08-09,Coffee,Kalerwe,8003,kg
2024-08-10,Coffee,Kalerwe,8071,kg
2024-08-11,Coffee,Kalerwe,7695,kg
2024-08-12,Coffee,Kalerwe,7763,kg
2024-08-13,Coffee,Kalerwe,7762,kg
2024-08-14,Coffee,Kalerwe,7744,kg
2024-08-15,Coffee,Kalerwe,7788,kg
2024-08-16,Coffee,Kalerwe,7959,kg
2024-08-17,Coffee,Kalerwe,7844,kg
2024-08-18,Coffee,Kalerwe,7442,kg
2024-08-19,Coffee,Kalerwe,7675,kg
2024-08-20,Coffee,Kalerwe,8302,kg
2024-08-21,Coffee,Kalerwe,7913,kg
2024-08-22,Coffee,Kalerwe,7881,kg
2024-08-23,Coffee,Kalerwe,7823,kg
2024-08-24,Coffee,Kalerwe,7914,kg
2024-08-25,Coffee,Kalerwe,7743,kg
2024-08-26,Coffee,Kalerwe,7715,kg
2024-08-27,Coffee,Kalerwe,7839,kg
2024-08-28,Coffee,Kalerwe,7755,kg
2024-08-29,Coffee,Kalerwe,7863,kg
2024-08-30,Coffee,Kalerwe,8078,kg
2024-08-31,Coffee,Kalerwe,7382,kg
2024-09-01,Coffee,Kalerwe,7476,kg
2024-09-02,Coffee,Kalerwe,7719,kg
2024-09-03,Coffee,Kalerwe,7646,kg
2024-09-04,Coffee,Kalerwe,7945,kg
2024-09-05,Coffee,Kalerwe,7743,kg
2024-09-06,Coffee,Kalerwe,7467,kg
2024-09-07,Coffee,Kalerwe,7537,kg
2024-09-08,Coffee,Kalerwe,7777,kg
2024-09-09,Coffee,Kalerwe,7272,kg
2024-09-10,Coffee,Kalerwe,7461,kg
2024-09-11,Coffee,Kalerwe,7459,kg
2024-09-12,Coffee,Kalerwe,7448,kg
2024-09-13,Coffee,Kalerwe,7735,kg
2024-09-14,Coffee,Kalerwe,7670,kg
2024-09-15,Coffee,Kalerwe,7749,kg
2024-09-16,Coffee,Kalerwe,7733,kg
2024-09-17,Coffee,Kalerwe,7173,kg
2024-09-18,Coffee,Kalerwe,7649,kg
2024-09-19,Coffee,Kalerwe,7684,kg
2024-09-20,Coffee,Kalerwe,8006,kg
2024-09-21,Coffee,Kalerwe,7414,kg
2024-09-22,Coffee,Kalerwe,7753,kg
2024-09-23,Coffee,Kalerwe,7330,kg
2024-09-24,Coffee,Kalerwe,7412,kg
2024-09-25,Coffee,Kalerwe,7719,kg
2024-09-26,Coffee,Kalerwe,7217,kg
2024-09-27,Coffee,Kalerwe,7586,kg
2024-09-28,Coffee,Kalerwe,7544,kg
2024-09-29,Coffee,Kalerwe,7538,kg
2024-09-30,Coffee,Kalerwe,7673,kg
2024-10-01,Coffee,Kalerwe,7711,kg
2024-10-02,Coffee,Kalerwe,7509,kg
2024-10-03,Coffee,Kalerwe,7748,kg
2024-10-04,Coffee,Kalerwe,7921,kg
2024-10-05,Coffee,Kalerwe,7814,kg
2024-10-06,Coffee,Kalerwe,7628,kg
2024-10-07,Coffee,Kalerwe,7983,kg
2024-10-08,Coffee,Kalerwe,7602,kg
2024-10-09,Coffee,Kalerwe,7543,kg
2024-10-10,Coffee,Kalerwe,7896,kg
2024-10-11,Coffee,Kalerwe,7613,kg
2024-10-12,Coffee,Kalerwe,7628,kg
2024-10-13,Coffee,Kalerwe,7692,kg
2024-10-14,Coffee,Kalerwe,7880,kg
2024-10-15,Coffee,Kalerwe,7316,kg
2024-10-16,Coffee,Kalerwe,7821,kg
2024-10-17,Coffee,Kalerwe,7841,kg
2024-10-18,Coffee,Kalerwe,7949,kg
2024-10-19,Coffee,Kalerwe,8126,kg
2024-10-20,Coffee,Kalerwe,7785,kg
2024-10-21,Coffee,Kalerwe,7784,kg
2024-10-22,Coffee,Kalerwe,7651,kg
2024-10-23,Coffee,Kalerwe,8002,kg
2024-10-24,Coffee,Kalerwe,7854,kg
2024-10-25,Coffee,Kalerwe,7856,kg
2024-10-26,Coffee,Kalerwe,7723,kg
2024-10-27,Coffee,Kalerwe,7838,kg
2024-10-28,Coffee,Kalerwe,7766,kg
2024-10-29,Coffee,Kalerwe,7785,kg
2024-10-30,Coffee,Kalerwe,7830,kg
2024-10-31,Coffee,Kalerwe,7890,kg
2024-11-01,Coffee,Kalerwe,8194,kg
2024-11-02,Coffee,Kalerwe,7720,kg
2024-11-03,Coffee,Kalerwe,8220,kg
2024-11-04,Coffee,Kalerwe,7874,kg
2024-11-05,Coffee,Kalerwe,8457,kg
2024-11-06,Coffee,Kalerwe,7944,kg
2024-11-07,Coffee,Kalerwe,8106,kg
2024-11-08,Coffee,Kalerwe,8019,kg
2024-11-09,Coffee,Kalerwe,8507,kg
2024-11-10,Coffee,Kalerwe,8313,kg
2024-11-11,Coffee,Kalerwe,8252,kg
2024-11-12,Coffee,Kalerwe,8114,kg
2024-11-13,Coffee,Kalerwe,7861,kg
2024-11-14,Coffee,Kalerwe,8402,kg
2024-11-15,Coffee,Kalerwe,8428,kg
2024-11-16,Coffee,Kalerwe,8516,kg
2024-11-17,Coffee,Kalerwe,8308,kg
2024-11-18,Coffee,Kalerwe,8352,kg
2024-11-19,Coffee,Kalerwe,8243,kg
2024-11-20,Coffee,Kalerwe,8595,kg
2024-11-21,Coffee,Kalerwe,8198,kg
2024-11-22,Coffee,Kalerwe,8302,kg
2024-11-23,Coffee,Kalerwe,8291,kg
2024-11-24,Coffee,Kalerwe,8185,kg
2024-11-25,Coffee,Kalerwe,8632,kg
2024-11-26,Coffee,Kalerwe,8685,kg
2024-11-27,Coffee,Kalerwe,8307,kg
2024-11-28,Coffee,Kalerwe,8762,kg
2024-11-29,Coffee,Kalerwe,8218,kg
2024-11-30,Coffee,Kalerwe,8956,kg
2024-12-01,Coffee,Kalerwe,8825,kg
2024-12-02,Coffee,Kalerwe,8442,kg
2024-12-03,Coffee,Kalerwe,8507,kg
2024-12-04,Coffee,Kalerwe,8659,kg
2024-12-05,Coffee,Kalerwe,8434,kg
2024-12-06,Coffee,Kalerwe,8691,kg
2024-12-07,Coffee,Kalerwe,8556,kg
2024-12-08,Coffee,Kalerwe,8705,kg
2024-12-09,Coffee,Kalerwe,8665,kg
2024-12-10,Coffee,Kalerwe,8564,kg
2024-12-11,Coffee,Kalerwe,8553,kg
2024-12-12,Coffee,Kalerwe,8810,kg
2024-12-13,Coffee,Kalerwe,8903,kg
2024-12-14,Coffee,Kalerwe,8740,kg
2024-12-15,Coffee,Kalerwe,8744,kg
2024-12-16,Coffee,Kalerwe,8475,kg
2024-12-17,Coffee,Kalerwe,8544,kg
2024-12-18,Coffee,Kalerwe,8962,kg
2024-12-19,Coffee,Kalerwe,9001,kg
2024-12-20,Coffee,Kalerwe,8668,kg
2024-12-21,Coffee,Kalerwe,9383,kg
2024-12-22,Coffee,Kalerwe,8824,kg
2024-12-23,Coffee,Kalerwe,9294,kg
2024-12-24,Coffee,Kalerwe,8967,kg
2024-12-25,Coffee,Kalerwe,9116,kg
2024-12-26,Coffee,Kalerwe,8852,kg
2024-12-27,Coffee,Kalerwe,9134,kg
2024-12-28,Coffee,Kalerwe,9103,kg
2024-12-29,Coffee,Kalerwe,8597,kg
2024-12-30,Coffee,Kalerwe,8955,kg
2024-12-31,Coffee,Kalerwe,9063,kg
2025-01-01,Coffee,Kalerwe,8887,kg
2025-01-02,Coffee,Kalerwe,8895,kg
2025-01-03,Coffee,Kalerwe,9246,kg
2025-01-04,Coffee,Kalerwe,8990,kg
2025-01-05,Coffee,Kalerwe,9118,kg
2025-01-06,Coffee,Kalerwe,9122,kg
2025-01-07,Coffee,Kalerwe,9103,kg
2025-01-08,Coffee,Kalerwe,9111,kg
2025-01-09,Coffee,Kalerwe,9228,kg
2025-01-10,Coffee,Kalerwe,9564,kg
2025-01-11,Coffee,Kalerwe,9298,kg
2025-01-12,Coffee,Kalerwe,9016,kg
2025-01-13,Coffee,Kalerwe,9662,kg
2025-01-14,Coffee,Kalerwe,9269,kg
2025-01-15,Coffee,Kalerwe,9577,kg
2025-01-16,Coffee,Kalerwe,9328,kg
2025-01-17,Coffee,Kalerwe,9370,kg
2025-01-18,Coffee,Kalerwe,9225,kg
2025-01-19,Coffee,Kalerwe,9443,kg
2025-01-20,Coffee,Kalerwe,9445,kg
2025-01-21,Coffee,Kalerwe,9630,kg
2025-01-22,Coffee,Kalerwe,9267,kg
2025-01-23,Coffee,Kalerwe,9548,kg
2025-01-24,Coffee,Kalerwe,9257,kg
2025-01-25,Coffee,Kalerwe,9566,kg
2025-01-26,Coffee,Kalerwe,9395,kg
2025-01-27,Coffee,Kalerwe,9266,kg
2025-01-28,Coffee,Kalerwe,9596,kg
2025-01-29,Coffee,Kalerwe,9379,kg
2025-01-30,Coffee,Kalerwe,9585,kg
2025-01-31,Coffee,Kalerwe,9308,kg
2025-02-01,Coffee,Kalerwe,9515,kg
2025-02-02,Coffee,Kalerwe,9732,kg
2025-02-03,Coffee,Kalerwe,9887,kg
2025-02-04,Coffee,Kalerwe,9446,kg
2025-02-05,Coffee,Kalerwe,9654,kg
2025-02-06,Coffee,Kalerwe,9585,kg
2025-02-07,Coffee,Kalerwe,9301,kg
2025-02-08,Coffee,Kalerwe,9499,kg
2025-02-09,Coffee,Kalerwe,9918,kg
2025-02-10,Coffee,Kalerwe,9993,kg
2025-02-11,Coffee,Kalerwe,9770,kg
2025-02-12,Coffee,Kalerwe,9462,kg
2025-02-13,Coffee,Kalerwe,9795,kg
2025-02-14,Coffee,Kalerwe,9732,kg
2025-02-15,Coffee,Kalerwe,9947,kg
2025-02-16,Coffee,Kalerwe,9748,kg
2025-02-17,Coffee,Kalerwe,9605,kg
2025-02-18,Coffee,Kalerwe,9917,kg
2025-02-19,Coffee,Kalerwe,9911,kg
2025-02-20,Coffee,Kalerwe,10008,kg
2025-02-21,Coffee,Kalerwe,9794,kg
2025-02-22,Coffee,Kalerwe,9720,kg
2025-02-23,Coffee,Kalerwe,10046,kg
2025-02-24,Coffee,Kalerwe,9703,kg
2025-02-25,Coffee,Kalerwe,9429,kg
2025-02-26,Coffee,Kalerwe,9652,kg
2025-02-27,Coffee,Kalerwe,9477,kg
2025-02-28,Coffee,Kalerwe,9954,kg
2025-03-01,Coffee,Kalerwe,9732,kg
2025-03-02,Coffee,Kalerwe,9635,kg
2025-03-03,Coffee,Kalerwe,9207,kg
2025-03-04,Coffee,Kalerwe,9463,kg
2025-03-05,Coffee,Kalerwe,9745,kg
2025-03-06,Coffee,Kalerwe,9598,kg
2025-03-07,Coffee,Kalerwe,9514,kg
2025-03-08,Coffee,Kalerwe,9188,kg
2025-03-09,Coffee,Kalerwe,9184,kg
2025-03-10,Coffee,Kalerwe,9543,kg
2025-03-11,Coffee,Kalerwe,9644,kg
2025-03-12,Coffee,Kalerwe,9605,kg
2025-03-13,Coffee,Kalerwe,9116,kg
2025-03-14,Coffee,Kalerwe,9430,kg
2025-03-15,Coffee,Kalerwe,9451,kg
2025-03-16,Coffee,Kalerwe,9653,kg
2025-03-17,Coffee,Kalerwe,9620,kg
2025-03-18,Coffee,Kalerwe,9821,kg
2025-03-19,Coffee,Kalerwe,9752,kg
2025-03-20,Coffee,Kalerwe,9220,kg
2025-03-21,Coffee,Kalerwe,9512,kg
2025-03-22,Coffee,Kalerwe,9561,kg
2025-03-23,Coffee,Kalerwe,9454,kg
2025-03-24,Coffee,Kalerwe,9871,kg
2025-03-25,Coffee,Kalerwe,9325,kg
2025-03-26,Coffee,Kalerwe,9637,kg
2025-03-27,Coffee,Kalerwe,9603,kg
2025-03-28,Coffee,Kalerwe,9281,kg
2025-03-29,Coffee,Kalerwe,9250,kg
2025-03-30,Coffee,Kalerwe,9520,kg
2025-03-31,Coffee,Kalerwe,9742,kg
2025-04-01,Coffee,Kalerwe,9461,kg
2025-04-02,Coffee,Kalerwe,9595,kg
2025-04-03,Coffee,Kalerwe,9313,kg
2025-04-04,Coffee,Kalerwe,9041,kg
2025-04-05,Coffee,Kalerwe,9372,kg
2025-04-06,Coffee,Kalerwe,9356,kg
2025-04-07,Coffee,Kalerwe,9512,kg
2025-04-08,Coffee,Kalerwe,9472,kg
2025-04-09,Coffee,Kalerwe,9140,kg
2025-04-10,Coffee,Kalerwe,9089,kg
2025-04-11,Coffee,Kalerwe,9363,kg
2025-04-12,Coffee,Kalerwe,9230,kg
2025-04-13,Coffee,Kalerwe,9129,kg
2025-04-14,Coffee,Kalerwe,9301,kg
2025-04-15,Coffee,Kalerwe,9271,kg
2025-04-16,Coffee,Kalerwe,8892,kg
2025-04-17,Coffee,Kalerwe,9447,kg
2025-04-18,Coffee,Kalerwe,8967,kg
2025-04-19,Coffee,Kalerwe,9211,kg
2025-04-20,Coffee,Kalerwe,9036,kg
2025-04-21,Coffee,Kalerwe,9042,kg
2025-04-22,Coffee,Kalerwe,8914,kg
2025-04-23,Coffee,Kalerwe,8939,kg
2025-04-24,Coffee,Kalerwe,9139,kg
2025-04-25,Coffee,Kalerwe,9025,kg
2025-04-26,Coffee,Kalerwe,8936,kg
2025-04-27,Coffee,Kalerwe,8814,kg
2025-04-28,Coffee,Kalerwe,9086,kg
2025-04-29,Coffee,Kalerwe,9069,kg
2025-04-30,Coffee,Kalerwe,9047,kg
2025-05-01,Coffee,Kalerwe,8879,kg
2025-05-02,Coffee,Kalerwe,9005,kg
2025-05-03,Coffee,Kalerwe,9005,kg
2025-05-04,Coffee,Kalerwe,8989,kg
2025-05-05,Coffee,Kalerwe,8836,kg
2025-05-06,Coffee,Kalerwe,8559,kg
2025-05-07,Coffee,Kalerwe,8943,kg
2025-05-08,Coffee,Kalerwe,8516,kg
2025-05-09,Coffee,Kalerwe,8838,kg
2025-05-10,Coffee,Kalerwe,8575,kg
2025-05-11,Coffee,Kalerwe,8749,kg
2025-05-12,Coffee,Kalerwe,8552,kg
2025-05-13,Coffee,Kalerwe,8981,kg
2025-05-14,Coffee,Kalerwe,8776,kg
