Date,Crop,Market,Price,Unit
2024-03-05,Coffee,Mbale,9236.0,kg
2024-03-06,Coffee,Mbale,9049.0,kg
2024-03-07,Coffee,Mbale,8650.0,kg
2024-03-08,Coffee,Mbale,9056.0,kg
2024-03-09,Coffee,Mbale,9046.0,kg
2024-03-10,Coffee,Mbale,9191.0,kg
2024-03-11,Coffee,Mbale,9261.0,kg
2024-03-12,Coffee,Mbale,8899.0,kg
2024-03-13,Coffee,Mbale,8928.0,kg
2024-03-14,Coffee,Mbale,9344.0,kg
2024-03-15,Coffee,Mbale,8974.0,kg
2024-03-16,Coffee,Mbale,8998.0,kg
2024-03-17,Coffee,Mbale,8974.0,kg
2024-03-18,Coffee,Mbale,9140.0,kg
2024-03-19,Coffee,Mbale,9211.0,kg
2024-03-20,Coffee,Mbale,9545.0,kg
2024-03-21,Coffee,Mbale,9438.0,kg
2024-03-22,Coffee,Mbale,9143.0,kg
2024-03-23,Coffee,Mbale,8950.0,kg
2024-03-24,Coffee,Mbale,9525.0,kg
2024-03-25,Coffee,Mbale,9090.0,kg
2024-03-26,Coffee,Mbale,9310.0,kg
2024-03-27,Coffee,Mbale,9074.0,kg
2024-03-28,Coffee,Mbale,9174.0,kg
2024-03-29,Coffee,Mbale,9370.0,kg
2024-03-30,Coffee,Mbale,9167.0,kg
2024-03-31,Coffee,Mbale,9345.0,kg
2024-04-01,Coffee,Mbale,9098.0,kg
2024-04-02,Coffee,Mbale,9339.0,kg
2024-04-03,Coffee,Mbale,9736.0,kg
2024-04-04,Coffee,Mbale,9383.0,kg
2024-04-05,Coffee,Mbale,9130.0,kg
2024-04-06,Coffee,Mbale,9428.0,kg
2024-04-07,Coffee,Mbale,9233.0,kg
2024-04-08,Coffee,Mbale,9543.0,kg
2024-04-09,Coffee,Mbale,9376.0,kg
2024-04-10,Coffee,Mbale,9281.0,kg
2024-04-11,Coffee,Mbale,9569.0,kg
2024-04-12,Coffee,Mbale,9406.0,kg
2024-04-13,Coffee,Mbale,9359.0,kg
2024-04-14,Coffee,Mbale,9226.0,kg
2024-04-15,Coffee,Mbale,9271.0,kg
2024-04-16,Coffee,Mbale,9434.0,kg
2024-04-17,Coffee,Mbale,8958.0,kg
2024-04-18,Coffee,Mbale,9419.0,kg
2024-04-19,Coffee,Mbale,9322.0,kg
2024-04-20,Coffee,Mbale,9514.0,kg
2024-04-21,Coffee,Mbale,9182.0,kg
2024-04-22,Coffee,Mbale,9596.0,kg
2024-04-23,Coffee,Mbale,9515.0,kg
2024-04-24,Coffee,Mbale,9447.0,kg
2024-04-25,Coffee,Mbale,9149.0,kg
2024-04-26,Coffee,Mbale,9374.0,kg
2024-04-27,Coffee,Mbale,8839.0,kg
2024-04-28,Coffee,Mbale,9185.0,kg
2024-04-29,Coffee,Mbale,9418.0,kg
2024-04-30,Coffee,Mbale,9274.0,kg
2024-05-01,Coffee,Mbale,9076.0,kg
2024-05-02,Coffee,Mbale,9380.0,kg
2024-05-03,Coffee,Mbale,9336.0,kg
2024-05-04,Coffee,Mbale,9453.0,kg
2024-05-05,Coffee,Mbale,9085.0,kg
2024-05-06,Coffee,Mbale,9176.0,kg
2024-05-07,Coffee,Mbale,9418.0,kg
2024-05-08,Coffee,Mbale,9508.0,kg
2024-05-09,Coffee,Mbale,9246.0,kg
2024-05-10,Coffee,Mbale,9169.0,kg
2024-05-11,Coffee,Mbale,9434.0,kg
2024-05-12,Coffee,Mbale,9149.0,kg
2024-05-13,Coffee,Mbale,8831.0,kg
2024-05-14,Coffee,Mbale,9324.0,kg
2024-05-15,Coffee,Mbale,8839.0,kg
2024-05-16,Coffee,Mbale,8721.0,kg
2024-05-17,Coffee,Mbale,9178.0,kg
2024-05-18,Coffee,Mbale,9068.0,kg
2024-05-19,Coffee,Mbale,9060.0,kg
2024-05-20,Coffee,Mbale,9218.0,kg
2024-05-21,Coffee,Mbale,9428.0,kg
2024-05-22,Coffee,Mbale,9348.0,kg
2024-05-23,Coffee,Mbale,9113.0,kg
2024-05-24,Coffee,Mbale,9290.0,kg
2024-05-25,Coffee,Mbale,8920.0,kg
2024-05-26,Coffee,Mbale,9035.0,kg
2024-05-27,Coffee,Mbale,8896.0,kg
2024-05-28,Coffee,Mbale,9315.0,kg
2024-05-29,Coffee,Mbale,8895.0,kg
2024-05-30,Coffee,Mbale,9437.0,kg
2024-05-31,Coffee,Mbale,8694.0,kg
2024-06-01,Coffee,Mbale,8881.0,kg
2024-06-02,Coffee,Mbale,8995.0,kg
2024-06-03,Coffee,Mbale,8986.0,kg
2024-06-04,Coffee,Mbale,8682.0,kg
2024-06-05,Coffee,Mbale,9337.0,kg
2024-06-06,Coffee,Mbale,8842.0,kg
2024-06-07,Coffee,Mbale,8696.0,kg
2024-06-08,Coffee,Mbale,8859.0,kg
2024-06-09,Coffee,Mbale,8970.0,kg
2024-06-10,Coffee,Mbale,8742.0,kg
2024-06-11,Coffee,Mbale,8814.0,kg
2024-06-12,Coffee,Mbale,8760.0,kg
2024-06-13,Coffee,Mbale,8872.0,kg
2024-06-14,Coffee,Mbale,8854.0,kg
2024-06-15,Coffee,Mbale,8872.0,kg
2024-06-16,Coffee,Mbale,8520.0,kg
2024-06-17,Coffee,Mbale,8845.0,kg
2024-06-18,Coffee,Mbale,9040.0,kg
2024-06-19,Coffee,Mbale,8784.0,kg
2024-06-20,Coffee,Mbale,8585.0,kg
2024-06-21,Coffee,Mbale,9162.0,kg
2024-06-22,Coffee,Mbale,8548.0,kg
2024-06-23,Coffee,Mbale,8481.0,kg
2024-06-24,Coffee,Mbale,8588.0,kg
2024-06-25,Coffee,Mbale,8788.0,kg
2024-06-26,Coffee,Mbale,8596.0,kg
2024-06-27,Coffee,Mbale,8579.0,kg
2024-06-28,Coffee,Mbale,8646.0,kg
2024-06-29,Coffee,Mbale,8576.0,kg
2024-06-30,Coffee,Mbale,8513.0,kg
2024-07-01,Coffee,Mbale,8702.0,kg
2024-07-02,Coffee,Mbale,8593.0,kg
2024-07-03,Coffee,Mbale,8383.0,kg
2024-07-04,Coffee,Mbale,8325.0,kg
2024-07-05,Coffee,Mbale,8366.0,kg
2024-07-06,Coffee,Mbale,8475.0,kg
2024-07-07,Coffee,Mbale,7891.0,kg
2024-07-08,Coffee,Mbale,8515.0,kg
2024-07-09,Coffee,Mbale,8047.0,kg
2024-07-10,Coffee,Mbale,8367.0,kg
2024-07-11,Coffee,Mbale,8640.0,kg
2024-07-12,Coffee,Mbale,8128.0,kg
2024-07-13,Coffee,Mbale,8323.0,kg
2024-07-14,Coffee,Mbale,8023.0,kg
2024-07-15,Coffee,Mbale,7876.0,kg
2024-07-16,Coffee,Mbale,8111.0,kg
2024-07-17,Coffee,Mbale,8017.0,kg
2024-07-18,Coffee,Mbale,8138.0,kg
2024-07-19,Coffee,Mbale,8156.0,kg
2024-07-20,Coffee,Mbale,8324.0,kg
2024-07-21,Coffee,Mbale,8167.0,kg
2024-07-22,Coffee,Mbale,8342.0,kg
2024-07-23,Coffee,Mbale,7817.0,kg
2024-07-24,Coffee,Mbale,8129.0,kg
2024-07-25,Coffee,Mbale,7767.0,kg
2024-07-26,Coffee,Mbale,8126.0,kg
2024-07-27,Coffee,Mbale,7952.0,kg
2024-07-28,Coffee,Mbale,7957.0,kg
2024-07-29,Coffee,Mbale,7818.0,kg
2024-07-30,Coffee,Mbale,7921.0,kg
2024-07-31,Coffee,Mbale,7676.0,kg
2024-08-01,Coffee,Mbale,7330.0,kg
2024-08-02,Coffee,Mbale,8193.0,kg
2024-08-03,Coffee,Mbale,7773.0,kg
2024-08-04,Coffee,Mbale,7605.0,kg
2024-08-05,Coffee,Mbale,8117.0,kg
2024-08-06,Coffee,Mbale,8002.0,kg
2024-08-07,Coffee,Mbale,7598.0,kg
2024-08-08,Coffee,Mbale,7843.0,kg
2024-08-09,Coffee,Mbale,7776.0,kg
2024-08-10,Coffee,Mbale,7643.0,kg
2024-08-11,Coffee,Mbale,7655.0,kg
2024-08-12,Coffee,Mbale,7529.0,kg
2024-08-13,Coffee,Mbale,7724.0,kg
2024-08-14,Coffee,Mbale,7880.0,kg
2024-08-15,Coffee,Mbale,7691.0,kg
2024-08-16,Coffee,Mbale,7742.0,kg
2024-08-17,Coffee,Mbale,7746.0,kg
2024-08-18,Coffee,Mbale,7796.0,kg
2024-08-19,Coffee,Mbale,7974.0,kg
2024-08-20,Coffee,Mbale,7505.0,kg
2024-08-21,Coffee,Mbale,7550.0,kg
2024-08-22,Coffee,Mbale,7589.0,kg
2024-08-23,Coffee,Mbale,7632.0,kg
2024-08-24,Coffee,Mbale,7778.0,kg
2024-08-25,Coffee,Mbale,7021.0,kg
2024-08-26,Coffee,Mbale,8028.0,kg
2024-08-27,Coffee,Mbale,7650.0,kg
2024-08-28,Coffee,Mbale,7627.0,kg
2024-08-29,Coffee,Mbale,7276.0,kg
2024-08-30,Coffee,Mbale,7375.0,kg
2024-08-31,Coffee,Mbale,7649.0,kg
2024-09-01,Coffee,Mbale,7188.0,kg
2024-09-02,Coffee,Mbale,7496.0,kg
2024-09-03,Coffee,Mbale,7731.0,kg
2024-09-04,Coffee,Mbale,7625.0,kg
2024-09-05,Coffee,Mbale,7637.0,kg
2024-09-06,Coffee,Mbale,7428.0,kg
2024-09-07,Coffee,Mbale,7293.0,kg
2024-09-08,Coffee,Mbale,7460.0,kg
2024-09-09,Coffee,Mbale,7377.0,kg
2024-09-10,Coffee,Mbale,7291.0,kg
2024-09-11,Coffee,Mbale,7191.0,kg
2024-09-12,Coffee,Mbale,7569.0,kg
2024-09-13,Coffee,Mbale,7387.0,kg
2024-09-14,Coffee,Mbale,7321.0,kg
2024-09-15,Coffee,Mbale,7512.0,kg
2024-09-16,Coffee,Mbale,7693.0,kg
2024-09-17,Coffee,Mbale,7421.0,kg
2024-09-18,Coffee,Mbale,7362.0,kg
2024-09-19,Coffee,Mbale,7159.0,kg
2024-09-20,Coffee,Mbale,7348.0,kg
2024-09-21,Coffee,Mbale,7572.0,kg
2024-09-22,Coffee,Mbale,7476.0,kg
2024-09-23,Coffee,Mbale,7356.0,kg
2024-09-24,Coffee,Mbale,7479.0,kg
2024-09-25,Coffee,Mbale,7445.0,kg
2024-09-26,Coffee,Mbale,7837.0,kg
2024-09-27,Coffee,Mbale,7392.0,kg
2024-09-28,Coffee,Mbale,7426.0,kg
2024-09-29,Coffee,Mbale,7594.0,kg
2024-09-30,Coffee,Mbale,7354.0,kg
2024-10-01,Coffee,Mbale,7530.0,kg
2024-10-02,Coffee,Mbale,7263.0,kg
2024-10-03,Coffee,Mbale,7443.0,kg
2024-10-04,Coffee,Mbale,7189.0,kg
2024-10-05,Coffee,Mbale,7495.0,kg
2024-10-06,Coffee,Mbale,7431.0,kg
2024-10-07,Coffee,Mbale,7552.0,kg
2024-10-08,Coffee,Mbale,7157.0,kg
2024-10-09,Coffee,Mbale,7474.0,kg
2024-10-10,Coffee,Mbale,7270.0,kg
2024-10-11,Coffee,Mbale,7691.0,kg
2024-10-12,Coffee,Mbale,7578.0,kg
2024-10-13,Coffee,Mbale,7655.0,kg
2024-10-14,Coffee,Mbale,7699.0,kg
2024-10-15,Coffee,Mbale,7824.0,kg
2024-10-16,Coffee,Mbale,7277.0,kg
2024-10-17,Coffee,Mbale,8213.0,kg
2024-10-18,Coffee,Mbale,7451.0,kg
2024-10-19,Coffee,Mbale,7687.0,kg
2024-10-20,Coffee,Mbale,7394.0,kg
2024-10-21,Coffee,Mbale,7907.0,kg
2024-10-22,Coffee,Mbale,7529.0,kg
2024-10-23,Coffee,Mbale,7799.0,kg
2024-10-24,Coffee,Mbale,7730.0,kg
2024-10-25,Coffee,Mbale,7854.0,kg
2024-10-26,Coffee,Mbale,7438.0,kg
2024-10-27,Coffee,Mbale,7667.0,kg
2024-10-28,Coffee,Mbale,7823.0,kg
2024-10-29,Coffee,Mbale,7749.0,kg
2024-10-30,Coffee,Mbale,7719.0,kg
2024-10-31,Coffee,Mbale,7680.0,kg
2024-11-01,Coffee,Mbale,7649.0,kg
2024-11-02,Coffee,Mbale,7771.0,kg
2024-11-03,Coffee,Mbale,8283.0,kg
2024-11-04,Coffee,Mbale,7834.0,kg
2024-11-05,Coffee,Mbale,7879.0,kg
2024-11-06,Coffee,Mbale,7963.0,kg
2024-11-07,Coffee,Mbale,7696.0,kg
2024-11-08,Coffee,Mbale,7840.0,kg
2024-11-09,Coffee,Mbale,7916.0,kg
2024-11-10,Coffee,Mbale,7895.0,kg
2024-11-11,Coffee,Mbale,8130.0,kg
2024-11-12,Coffee,Mbale,8142.0,kg
2024-11-13,Coffee,Mbale,8049.0,kg
2024-11-14,Coffee,Mbale,8223.0,kg
2024-11-15,Coffee,Mbale,8123.0,kg
2024-11-16,Coffee,Mbale,8397.0,kg
2024-11-17,Coffee,Mbale,8249.0,kg
2024-11-18,Coffee,Mbale,7708.0,kg
2024-11-19,Coffee,Mbale,8154.0,kg
2024-11-20,Coffee,Mbale,7994.0,kg
2024-11-21,Coffee,Mbale,8086.0,kg
2024-11-22,Coffee,Mbale,8353.0,kg
2024-11-23,Coffee,Mbale,8375.0,kg
2024-11-24,Coffee,Mbale,8025.0,kg
2024-11-25,Coffee,Mbale,8086.0,kg
2024-11-26,Coffee,Mbale,8330.0,kg
2024-11-27,Coffee,Mbale,8257.0,kg
2024-11-28,Coffee,Mbale,8088.0,kg
2024-11-29,Coffee,Mbale,7929.0,kg
2024-11-30,Coffee,Mbale,8444.0,kg
2024-12-01,Coffee,Mbale,8495.0,kg
2024-12-02,Coffee,Mbale,8284.0,kg
2024-12-03,Coffee,Mbale,8260.0,kg
2024-12-04,Coffee,Mbale,8585.0,kg
2024-12-05,Coffee,Mbale,8782.0,kg
2024-12-06,Coffee,Mbale,8359.0,kg
2024-12-07,Coffee,Mbale,8513.0,kg
2024-12-08,Coffee,Mbale,8170.0,kg
2024-12-09,Coffee,Mbale,8220.0,kg
2024-12-10,Coffee,Mbale,8446.0,kg
2024-12-11,Coffee,Mbale,8409.0,kg
2024-12-12,Coffee,Mbale,8807.0,kg
2024-12-13,Coffee,Mbale,8413.0,kg
2024-12-14,Coffee,Mbale,8481.0,kg
2024-12-15,Coffee,Mbale,8462.0,kg
2024-12-16,Coffee,Mbale,8962.0,kg
2024-12-17,Coffee,Mbale,8542.0,kg
2024-12-18,Coffee,Mbale,8557.0,kg
2024-12-19,Coffee,Mbale,8396.0,kg
2024-12-20,Coffee,Mbale,8311.0,kg
2024-12-21,Coffee,Mbale,8544.0,kg
2024-12-22,Coffee,Mbale,8658.0,kg
2024-12-23,Coffee,Mbale,8870.0,kg
2024-12-24,Coffee,Mbale,8898.0,kg
2024-12-25,Coffee,Mbale,8994.0,kg
2024-12-26,Coffee,Mbale,8744.0,kg
2024-12-27,Coffee,Mbale,8258.0,kg
2024-12-28,Coffee,Mbale,8853.0,kg
2024-12-29,Coffee,Mbale,9159.0,kg
2024-12-30,Coffee,Mbale,8795.0,kg
2024-12-31,Coffee,Mbale,8900.0,kg
2025-01-01,Coffee,Mbale,8943.0,kg
2025-01-02,Coffee,Mbale,8883.0,kg
2025-01-03,Coffee,Mbale,9113.0,kg
2025-01-04,Coffee,Mbale,9194.0,kg
2025-01-05,Coffee,Mbale,9321.0,kg
2025-01-06,Coffee,Mbale,8608.0,kg
2025-01-07,Coffee,Mbale,9308.0,kg
2025-01-08,Coffee,Mbale,9255.0,kg
2025-01-09,Coffee,Mbale,9034.0,kg
2025-01-10,Coffee,Mbale,9304.0,kg
2025-01-11,Coffee,Mbale,9495.0,kg
2025-01-12,Coffee,Mbale,9328.0,kg
2025-01-13,Coffee,Mbale,9001.0,kg
2025-01-14,Coffee,Mbale,9186.0,kg
2025-01-15,Coffee,Mbale,9128.0,kg
2025-01-16,Coffee,Mbale,9172.0,kg
2025-01-17,Coffee,Mbale,9216.0,kg
2025-01-18,Coffee,Mbale,8957.0,kg
2025-01-19,Coffee,Mbale,9396.0,kg
2025-01-20,Coffee,Mbale,9305.0,kg
2025-01-21,Coffee,Mbale,9320.0,kg
2025-01-22,Coffee,Mbale,8947.0,kg
2025-01-23,Coffee,Mbale,8806.0,kg
2025-01-24,Coffee,Mbale,9006.0,kg
2025-01-25,Coffee,Mbale,9217.0,kg
2025-01-26,Coffee,Mbale,9415.0,kg
2025-01-27,Coffee,Mbale,9111.0,kg
2025-01-28,Coffee,Mbale,9231.0,kg
2025-01-29,Coffee,Mbale,9491.0,kg
2025-01-30,Coffee,Mbale,9349.0,kg
2025-01-31,Coffee,Mbale,9488.0,kg
2025-02-01,Coffee,Mbale,9432.0,kg
2025-02-02,Coffee,Mbale,9358.0,kg
2025-02-03,Coffee,Mbale,9213.0,kg
2025-02-04,Coffee,Mbale,9686.0,kg
2025-02-05,Coffee,Mbale,9346.0,kg
2025-02-06,Coffee,Mbale,9358.0,kg
2025-02-07,Coffee,Mbale,9463.0,kg
2025-02-08,Coffee,Mbale,9531.0,kg
2025-02-09,Coffee,Mbale,8931.0,kg
2025-02-10,Coffee,Mbale,9472.0,kg
2025-02-11,Coffee,Mbale,9044.0,kg
2025-02-12,Coffee,Mbale,9456.0,kg
2025-02-13,Coffee,Mbale,9286.0,kg
2025-02-14,Coffee,Mbale,9251.0,kg
2025-02-15,Coffee,Mbale,9455.0,kg
2025-02-16,Coffee,Mbale,9698.0,kg
2025-02-17,Coffee,Mbale,9444.0,kg
2025-02-18,Coffee,Mbale,9512.0,kg
2025-02-19,Coffee,Mbale,9181.0,kg
2025-02-20,Coffee,Mbale,9504.0,kg
2025-02-21,Coffee,Mbale,9099.0,kg
2025-02-22,Coffee,Mbale,9413.0,kg
2025-02-23,Coffee,Mbale,9540.0,kg
2025-02-24,Coffee,Mbale,9336.0,kg
2025-02-25,Coffee,Mbale,9482.0,kg
2025-02-26,Coffee,Mbale,9827.0,kg
2025-02-27,Coffee,Mbale,9519.0,kg
2025-02-28,Coffee,Mbale,9045.0,kg
2025-03-01,Coffee,Mbale,9723.0,kg
2025-03-02,Coffee,Mbale,9412.0,kg
2025-03-03,Coffee,Mbale,9844.0,kg
2025-03-04,Coffee,Mbale,9602.0,kg
2025-03-05,Coffee,Mbale,9470.0,kg
2025-03-06,Coffee,Mbale,8826.0,kg
2025-03-07,Coffee,Mbale,9038.0,kg
2025-03-08,Coffee,Mbale,9228.0,kg
2025-03-09,Coffee,Mbale,9599.0,kg
2025-03-10,Coffee,Mbale,9497.0,kg
2025-03-11,Coffee,Mbale,9568.0,kg
2025-03-12,Coffee,Mbale,9547.0,kg
2025-03-13,Coffee,Mbale,9348.0,kg
2025-03-14,Coffee,Mbale,9370.0,kg
2025-03-15,Coffee,Mbale,9484.0,kg
2025-03-16,Coffee,Mbale,9683.0,kg
2025-03-17,Coffee,Mbale,9709.0,kg
2025-03-18,Coffee,Mbale,9316.0,kg
2025-03-19,Coffee,Mbale,9370.0,kg
2025-03-20,Coffee,Mbale,9597.0,kg
2025-03-21,Coffee,Mbale,9030.0,kg
2025-03-22,Coffee,Mbale,9320.0,kg
2025-03-23,Coffee,Mbale,9257.0,kg
2025-03-24,Coffee,Mbale,9129.0,kg
2025-03-25,Coffee,Mbale,9515.0,kg
2025-03-26,Coffee,Mbale,9558.0,kg
2025-03-27,Coffee,Mbale,9312.0,kg
2025-03-28,Coffee,Mbale,9233.0,kg
2025-03-29,Coffee,Mbale,9204.0,kg
2025-03-30,Coffee,Mbale,9143.0,kg
2025-03-31,Coffee,Mbale,9028.0,kg
2025-04-01,Coffee,Mbale,9381.0,kg
2025-04-02,Coffee,Mbale,9368.0,kg
2025-04-03,Coffee,Mbale,9472.0,kg
2025-04-04,Coffee,Mbale,9548.0,kg
2025-04-05,Coffee,Mbale,9187.0,kg
2025-04-06,Coffee,Mbale,9296.0,kg
2025-04-07,Coffee,Mbale,9252.0,kg
2025-04-08,Coffee,Mbale,9351.0,kg
2025-04-09,Coffee,Mbale,9156.0,kg
2025-04-10,Coffee,Mbale,9422.0,kg
2025-04-11,Coffee,Mbale,9270.0,kg
2025-04-12,Coffee,Mbale,9125.0,kg
2025-04-13,Coffee,Mbale,9192.0,kg
2025-04-14,Coffee,Mbale,9234.0,kg
2025-04-15,Coffee,Mbale,9377.0,kg
2025-04-16,Coffee,Mbale,9204.0,kg
2025-04-17,Coffee,Mbale,9105.0,kg
2025-04-18,Coffee,Mbale,8965.0,kg
2025-04-19,Coffee,Mbale,8930.0,kg
2025-04-20,Coffee,Mbale,9052.0,kg
2025-04-21,Coffee,Mbale,8733.0,kg
2025-04-22,Coffee,Mbale,8947.0,kg
2025-04-23,Coffee,Mbale,9013.0,kg
2025-04-24,Coffee,Mbale,8796.0,kg
2025-04-25,Coffee,Mbale,9077.0,kg
2025-04-26,Coffee,Mbale,8763.0,kg
2025-04-27,Coffee,Mbale,8601.0,kg
2025-04-28,Coffee,Mbale,8907.0,kg
2025-04-29,Coffee,Mbale,9038.0,kg
2025-04-30,Coffee,Mbale,8853.0,kg
2025-05-01,Coffee,Mbale,8751.0,kg
2025-05-02,Coffee,Mbale,8809.0,kg
2025-05-03,Coffee,Mbale,8858.0,kg
2025-05-04,Coffee,Mbale,8873.0,kg
2025-05-05,Coffee,Mbale,8516.0,kg
2025-05-06,Coffee,Mbale,8830.0,kg
2025-05-07,Coffee,Mbale,8196.0,kg
2025-05-08,Coffee,Mbale,8712.0,kg
2025-05-09,Coffee,Mbale,8757.0,kg
2025-05-10,Coffee,Mbale,8754.0,kg
2025-05-11,Coffee,Mbale,8999.0,kg
2025-05-12,Coffee,Mbale,8605.0,kg
2025-05-13,Coffee,Mbale,8602.0,kg
2025-05-14,Coffee,Mbale,8375.0,kg
2025-05-15,Coffee,Mbale,8648.0,kg
2025-05-16,Coffee,Mbale,8436.0,kg
2025-05-17,Coffee,Mbale,8854.0,kg
2025-05-18,Coffee,Mbale,8256.0,kg
2025-05-19,Coffee,Mbale,8572.0,kg
2025-05-20,Coffee,Mbale,8497.0,kg
2025-05-21,Coffee,Mbale,8082.0,kg
2025-05-22,Coffee,Mbale,8084.0,kg
2025-05-23,Coffee,Mbale,7931.0,kg
2025-05-24,Coffee,Mbale,8354.0,kg
2025-05-25,Coffee,Mbale,8264.0,kg
2025-05-26,Coffee,Mbale,8278.0,kg
2025-05-27,Coffee,Mbale,8163.0,kg
2025-05-28,Coffee,Mbale,8123.0,kg
2025-05-29,Coffee,Mbale,8396.0,kg
2025-05-30,Coffee,Mbale,7892.0,kg
2025-05-31,Coffee,Mbale,8183.0,kg
2025-06-01,Coffee,Mbale,8217.0,kg
2025-06-02,Coffee,Mbale,8064.0,kg
2025-06-03,Coffee,Mbale,8229.0,kg
2025-06-04,Coffee,Mbale,7958.0,kg
2025-06-05,Coffee,Mbale,7728.0,kg
2025-06-06,Coffee,Mbale,8311.0,kg
2025-06-07,Coffee,Mbale,8023.0,kg
2025-06-08,Coffee,Mbale,8137.0,kg
2025-06-09,Coffee,Mbale,8032.0,kg
2025-06-10,Coffee,Mbale,7981.0,kg
2025-06-11,Coffee,Mbale,7834.0,kg
2025-06-12,Coffee,Mbale,8071.0,kg
2025-06-13,Coffee,Mbale,7844.0,kg
2025-06-14,Coffee,Mbale,7927.0,kg
2025-06-15,Coffee,Mbale,7711.0,kg
2025-06-16,Coffee,Mbale,7518.0,kg
2025-06-17,Coffee,Mbale,7842.0,kg
2025-06-18,Coffee,Mbale,7878.0,kg
2025-06-19,Coffee,Mbale,7882.0,kg
2025-06-20,Coffee,Mbale,7633.0,kg
2025-06-21,Coffee,Mbale,7930.0,kg
2025-06-22,Coffee,Mbale,7574.0,kg
2025-06-23,Coffee,Mbale,7617.0,kg
2025-06-24,Coffee,Mbale,7969.0,kg
2025-06-25,Coffee,Mbale,7777.0,kg
2025-06-26,Coffee,Mbale,7721.0,kg
2025-06-27,Coffee,Mbale,7837.0,kg
2025-06-28,Coffee,Mbale,7798.0,kg
2025-06-29,Coffee,Mbale,7627.0,kg
2025-06-30,Coffee,Mbale,7926.0,kg
2025-07-01,Coffee,Mbale,7809.0,kg
2025-07-02,Coffee,Mbale,7928.0,kg
2025-07-03,Coffee,Mbale,7520.0,kg
2025-07-04,Coffee,Mbale,7452.0,kg
2025-07-05,Coffee,Mbale,7490.0,kg
2025-07-06,Coffee,Mbale,7775.0,kg
2025-07-07,Coffee,Mbale,7732.0,kg
2025-07-08,Coffee,Mbale,7640.0,kg
2025-07-09,Coffee,Mbale,7762.0,kg
2025-07-10,Coffee,Mbale,7436.0,kg
2025-07-11,Coffee,Mbale,7636.0,kg
2025-07-12,Coffee,Mbale,7931.0,kg
2025-07-13,Coffee,Mbale,7605.0,kg
2025-07-14,Coffee,Mbale,7859.0,kg
2025-07-15,Coffee,Mbale,7461.0,kg
2025-07-16,Coffee,Mbale,7477.0,kg
2025-07-17,Coffee,Mbale,7200.0,kg
2025-07-18,Coffee,Mbale,7895.0,kg
2025-07-19,Coffee,Mbale,7413.0,kg
2025-07-20,Coffee,Mbale,7441.0,kg
2025-07-21,Coffee,Mbale,7253.0,kg
2025-07-22,Coffee,Mbale,7492.0,kg
2025-07-23,Coffee,Mbale,7857.0,kg
2025-07-24,Coffee,Mbale,7734.0,kg
2025-07-25,Coffee,Mbale,7389.0,kg
2025-07-26,Coffee,Mbale,7418.0,kg
2025-07-27,Coffee,Mbale,7530.0,kg
2025-07-28,Coffee,Mbale,7546.0,kg
2025-07-29,Coffee,Mbale,7520.0,kg
2025-07-30,Coffee,Mbale,7354.0,kg
2025-07-31,Coffee,Mbale,7699.0,kg
2025-08-01,Coffee,Mbale,7681.0,kg
2025-08-02,Coffee,Mbale,7624.0,kg
2025-08-03,Coffee,Mbale,7497.0,kg
2025-08-04,Coffee,Mbale,7742.0,kg
2025-08-05,Coffee,Mbale,7756.0,kg
2025-08-06,Coffee,Mbale,7332.0,kg
2025-08-07,Coffee,Mbale,7194.0,kg
2025-08-08,Coffee,Mbale,7418.0,kg
2025-08-09,Coffee,Mbale,7298.0,kg
2025-08-10,Coffee,Mbale,7650.0,kg
2025-08-11,Coffee,Mbale,7432.0,kg
2025-08-12,Coffee,Mbale,7618.0,kg
2025-08-13,Coffee,Mbale,7546.0,kg
2025-08-14,Coffee,Mbale,7307.0,kg
2025-08-15,Coffee,Mbale,7402.0,kg
2025-08-16,Coffee,Mbale,7677.0,kg
2025-08-17,Coffee,Mbale,8128.0,kg
2025-08-18,Coffee,Mbale,7728.0,kg
2025-08-19,Coffee,Mbale,7924.0,kg
2025-08-20,Coffee,Mbale,8171.0,kg
2025-08-21,Coffee,Mbale,7545.0,kg
2025-08-22,Coffee,Mbale,8033.0,kg
2025-08-23,Coffee,Mbale,7585.0,kg
2025-08-24,Coffee,Mbale,7837.0,kg
2025-08-25,Coffee,Mbale,7498.0,kg
2025-08-26,Coffee,Mbale,7804.0,kg
2025-08-27,Coffee,Mbale,7431.0,kg
2025-08-28,Coffee,Mbale,8100.0,kg
2025-08-29,Coffee,Mbale,7607.0,kg
2025-08-30,Coffee,Mbale,7819.0,kg
2025-08-31,Coffee,Mbale,7449.0,kg
2025-09-01,Coffee,Mbale,7776.0,kg
2025-09-02,Coffee,Mbale,7815.0,kg
2025-09-03,Coffee,Mbale,7840.0,kg
2025-09-04,Coffee,Mbale,7570.0,kg
2025-09-05,Coffee,Mbale,7623.0,kg
2025-09-06,Coffee,Mbale,8040.0,kg
2025-09-07,Coffee,Mbale,8039.0,kg
2025-09-08,Coffee,Mbale,7840.0,kg
2025-09-09,Coffee,Mbale,7978.0,kg
2025-09-10,Coffee,Mbale,7868.0,kg
2025-09-11,Coffee,Mbale,8135.0,kg
2025-09-12,Coffee,Mbale,7722.0,kg
2025-09-13,Coffee,Mbale,8355.0,kg
2025-09-14,Coffee,Mbale,8146.0,kg
